Iteration,Chemo_Cost,Chemo_Eff,Radio_Cost,Radio_Eff,Surg_Cost,Surg_Eff,pFailChemo,pFailRadio,pFailSurg,pDieSurg,muDieCancer,cChemo,cRadio,cSurg
1250,34564.59826,11.07072245,24330.96605,10.45564988,35838.90252,11.42446322,0.520877839,0.58381153,0.023196941,0.097258487,0.169157742,20348.81532,13567.13142,35838.90252
1251,34730.72976,11.07038483,20930.04574,11.17242481,21784.51173,10.8881987,0.449775753,0.418678885,0.050011558,0.100535027,0.193553136,22595.35555,14218.71086,21784.51173
1252,26255.24893,11.19952333,22834.53084,10.34545773,17933.5577,11.54979941,0.413991083,0.538348283,0.034821556,0.05360907,0.19697118,17817.57179,13649.08996,17933.5577
1253,27168.21985,11.57074574,12733.80557,10.98623648,11640.25628,11.46526283,0.378687041,0.47748884,0.065333995,0.051194016,0.183802645,19061.42126,8081.030013,11640.25628
1254,23310.05668,9.802411578,12634.47797,8.540609998,22758.09145,10.36770544,0.410275875,0.581480561,0.022943,0.072819598,0.295414877,16566.01485,7647.923019,22758.09145
1255,30587.61732,12.50507463,25199.80249,12.5317169,40161.49262,12.25538284,0.491854623,0.463019498,0.027235144,0.091523026,0.103085134,17903.99793,15565.57512,40161.49262
1256,32299.4036,12.71932313,11825.55371,11.95834535,11332.54195,11.55649247,0.371657622,0.51527203,0.041316227,0.122916269,0.117030918,22198.07017,6914.352497,11332.54195
1257,33560.00423,10.88021373,18614.00197,10.38803573,21045.45558,10.94373244,0.494598002,0.548756138,0.023196097,0.117587738,0.189561871,20667.22769,10948.35594,21045.45558
1258,35267.12623,9.968019647,45310.82044,9.781787428,11005.64508,10.28589736,0.504295274,0.518113998,0.047008887,0.109180586,0.243073099,22151.90255,28414.27516,11005.64508
1259,31188.38061,10.88354576,16941.82474,10.19701678,17616.44541,10.18383736,0.382462242,0.491683883,0.062142225,0.120785941,0.22785439,22188.34003,10834.36417,17616.44541
1260,23378.89211,8.821479687,15801.19287,8.105631544,19941.70156,9.218949283,0.461896227,0.554045034,0.057192014,0.10625467,0.348904754,16170.19755,10113.46886,19941.70156
1261,25723.9125,8.853104712,17997.72934,8.498696016,23100.43463,9.677490779,0.458960762,0.504393682,0.056676948,0.063205396,0.347822697,17833.07272,12051.59531,23100.43463
1262,24601.58841,11.75209448,14083.58417,11.60739146,37668.12133,11.45975856,0.434338231,0.447335679,0.067041361,0.075986529,0.157558878,15996.6053,9118.098113,37668.12133
1263,32224.58961,11.58027079,15046.05501,11.20274442,22111.13258,11.49761689,0.420760221,0.475883304,0.051144266,0.070478513,0.171467815,21440.18187,9503.321965,22111.13258
1264,28335.62633,10.32322647,17819.3178,10.75311552,24921.21247,10.33875604,0.582712263,0.506257989,0.075736182,0.135219509,0.186414209,15608.27859,10970.16006,24921.21247
1265,36505.4899,12.16253053,10107.91088,12.32540622,21486.70448,12.23577721,0.500445977,0.447094766,0.052215208,0.063859997,0.117802422,21331.05124,6413.830164,21486.70448
1266,29209.87679,12.35005953,12353.39676,12.1196514,47880.88464,11.69016335,0.412839947,0.446173687,0.058088872,0.091165711,0.129093907,19210.6778,7893.390393,47880.88464
1267,30527.28254,11.88032861,19134.73358,10.80550838,39342.29244,10.98891412,0.388993337,0.556938307,0.049504674,0.121276799,0.16195637,20973.97818,10956.62578,39342.29244
1268,24244.16212,12.80644309,15633.82509,12.34821355,33017.93959,12.00174773,0.410228841,0.490647437,0.032960377,0.105371896,0.104967733,15801.06765,9349.281308,33017.93959
1269,31482.14291,11.06024534,16039.09242,10.97050035,15130.28846,10.77388278,0.474995936,0.475012228,0.063424336,0.107966127,0.185704803,19802.30151,10216.4681,15130.28846
1270,29833.78539,10.41834104,9162.882626,9.985772964,20414.33987,10.49507389,0.463707608,0.516726757,0.047967136,0.102062363,0.230080666,19469.86431,5713.940797,20414.33987
1271,34118.40242,9.695045962,25391.44999,9.32903166,24685.5591,10.52775689,0.475357026,0.518140616,0.044418814,0.061015064,0.274906555,22493.07218,16192.97763,24685.5591
1272,32573.41662,9.132297769,13379.54933,9.205650627,23435.05395,8.895865613,0.499254794,0.479728874,0.022099957,0.197673707,0.304824922,21267.40645,8988.503094,23435.05395
1273,30938.37567,12.59540272,11318.05422,12.22198332,30315.89053,11.42293509,0.448222052,0.501008956,0.04077255,0.141299917,0.108270211,19245.4462,6696.913548,30315.89053
1274,28815.93484,12.67516321,25217.51679,11.81971056,30361.04726,12.07549383,0.397796346,0.544479741,0.036427883,0.088955622,0.11441303,19163.56616,14204.52837,30361.04726
1275,29262.63366,11.9784635,23396.87669,11.44995772,15922.46879,11.87392262,0.487255517,0.550036839,0.079025508,0.061711301,0.13069302,17543.28189,13232.88962,15922.46879
1276,31128.17677,11.21555692,12237.75187,11.12395724,18773.55745,11.41694825,0.502478993,0.499174856,0.017059673,0.103409181,0.167399464,18731.42359,7513.08482,18773.55745
1277,31508.35137,10.98287985,12649.33737,10.61368217,50885.50491,10.55011824,0.456246382,0.501780951,0.026793356,0.140916877,0.196779818,20380.9628,7871.037309,50885.50491
1278,29482.30922,11.35229886,13191.3619,10.91666751,11915.68411,9.896946849,0.42718985,0.489359101,0.026851043,0.204689662,0.183400468,19584.68068,8260.765591,11915.68411
1279,33796.27104,13.00424368,17905.21727,12.58663741,18445.67464,12.65424567,0.457492496,0.519668475,0.020040363,0.082147953,0.086159296,20495.78659,10209.04435,18445.67464
1280,30783.98421,11.06235396,13282.54462,10.81856613,20426.85336,10.93471862,0.490409503,0.511619682,0.061946471,0.100676709,0.180301194,18949.16801,8100.276111,20426.85336
1281,38075.7617,11.19984564,17035.47747,11.92253725,18014.12541,11.71960815,0.577281572,0.439233164,0.050589353,0.081240407,0.142005484,20417.53288,11044.27205,18014.12541
1282,38647.28271,13.18268738,8406.197889,12.88702874,26962.18105,12.28588711,0.418774148,0.470203406,0.04521909,0.097624291,0.084158794,24640.86233,5091.87752,26962.18105
1283,25090.26331,9.688999567,16964.47218,9.797027502,30234.75559,10.42841108,0.441604152,0.416156636,0.038236574,0.060294487,0.290454135,17251.03917,12028.53986,30234.75559
1284,26351.94374,11.68043961,18381.14904,11.25914909,53205.46043,11.4057805,0.363491794,0.439584222,0.056730216,0.065023614,0.180936682,18777.03276,12140.36572,53205.46043
1285,37935.57976,12.32934914,19783.88933,11.43467683,16125.81776,11.9959194,0.447045722,0.574441752,0.047478151,0.080663502,0.122386641,23825.50475,10800.1686,16125.81776
1286,36949.31513,12.4367829,12268.08238,12.11712152,62754.23957,12.45187419,0.494815278,0.527061281,0.068129221,0.049929629,0.105703194,21579.11346,7019.665848,62754.23957
1287,27036.44676,12.5615434,26352.82688,12.34105001,24439.69201,12.03920473,0.413826449,0.445795664,0.053365175,0.078672055,0.117316086,17653.73977,16743.07438,24439.69201
1288,37015.77294,11.33051763,15119.40655,11.96905961,27491.4212,11.88050092,0.54494953,0.413375916,0.050933914,0.063782881,0.146763906,20803.03923,10114.62828,27491.4212
1289,30481.67506,9.769611784,17864.04121,9.394412802,30741.57362,10.3144328,0.480213913,0.523267698,0.056071906,0.078121372,0.267406533,19916.66193,11289.30144,30741.57362
1290,34630.04783,12.98152505,17043.09747,12.60421898,18926.38909,12.46682134,0.468232599,0.520195107,0.036796618,0.087749569,0.085244768,20687.34759,9705.23006,18926.38909
1291,25513.42656,12.61367588,17442.2366,12.20749798,17111.18504,11.97343671,0.430119716,0.493452444,0.028263762,0.104454399,0.111142469,16269.16956,10433.69195,17111.18504
1292,33149.10553,11.60379047,10634.64471,11.53405607,23290.74219,11.61117562,0.491509739,0.484590409,0.036628215,0.091789593,0.149424487,19998.53163,6571.822366,23290.74219
1293,28800.12931,9.757614432,17805.72978,9.042542988,31270.59608,10.47003641,0.429221969,0.527727802,0.033092705,0.060245911,0.290720103,20050.65845,11340.44123,31270.59608
1294,32735.53051,11.27600458,11180.33892,10.69168392,17412.32063,10.87780275,0.445742027,0.524683367,0.042247111,0.116735851,0.182316434,21272.70372,6726.920431,17412.32063
1295,31090.67244,12.33598606,17525.87676,11.99545073,20250.49655,10.59035293,0.4113077,0.465620739,0.045680079,0.182694622,0.130219198,20497.37671,10954.59775,20250.49655
1296,29723.10212,10.92154695,14031.57378,10.8859024,37770.26794,10.36785543,0.43805686,0.433121331,0.060463773,0.124902472,0.206809643,19728.07886,9444.502909,37770.26794
1297,29101.36231,11.31065759,9825.746148,10.95026211,40322.03017,10.78823536,0.421548084,0.473082446,0.059387637,0.107727288,0.187678849,19496.73648,6278.386132,40322.03017
1298,32706.56311,11.13619256,13643.48422,11.41522817,25514.47064,10.89144738,0.421150046,0.35355387,0.062307714,0.086918524,0.198731831,22037.15078,9935.134521,25514.47064
1299,28455.35595,9.646342099,10334.00663,8.761499853,20248.18031,9.98511343,0.368986083,0.506157519,0.054174354,0.056699651,0.325135257,21253.72781,6835.725146,20248.18031
1300,31022.67017,12.58945442,17832.46045,11.77129491,26352.15577,11.49177084,0.420051395,0.551107736,0.055412019,0.122008211,0.114520326,20070.98551,9963.876262,26352.15577
1301,32537.27564,12.49097226,15022.98856,12.16452351,13248.00862,11.68956676,0.456118089,0.498278796,0.073086912,0.098972459,0.111893718,20076.87695,8938.248733,13248.00862
1302,36442.53966,11.70635296,18789.52345,11.52976588,26754.47486,11.72391887,0.473607624,0.486254797,0.051939942,0.073218249,0.149096268,22480.94754,11586.90072,26754.47486
1303,35547.65809,10.56566551,11223.72046,9.807647085,19262.16501,10.55781506,0.485826633,0.574609827,0.052806134,0.109472532,0.212061513,22407.51066,6505.044028,19262.16501
1304,28991.34298,11.71330884,23339.2212,10.14480399,14981.99452,11.04162991,0.47570711,0.658416367,0.036500477,0.137571685,0.148108237,17827.0966,11720.87275,14981.99452
1305,29016.9377,11.90650699,12251.60133,10.99991817,31301.11738,10.57881543,0.385484295,0.532776152,0.054365698,0.151657361,0.161263978,20010.16649,7211.704912,31301.11738
1306,33505.48523,11.75201643,16024.30788,11.70956013,32109.94215,11.76974072,0.495903161,0.483397851,0.061040348,0.072257903,0.140164481,19983.79271,9864.852439,32109.94215
1307,22055.23352,10.40550026,13672.69128,9.131061815,13972.87286,10.23852707,0.328044086,0.533104417,0.023873104,0.096425919,0.281051617,16865.24769,8617.704427,13972.87286
1308,34436.24348,9.907258105,24653.68936,9.746862058,56765.76631,9.859291936,0.517158889,0.526179338,0.047537392,0.147231236,0.24134717,21296.91696,15316.19723,56765.76631
1309,24321.43933,7.815601121,14988.04697,8.223540307,7661.552918,8.227748796,0.456006446,0.384929783,0.059177799,0.124226364,0.443016809,17568.85449,11495.26746,7661.552918
1310,26596.35739,10.42421172,16490.15999,9.959140592,46788.77766,10.67842789,0.445255984,0.506522916,0.050696189,0.078243644,0.236791276,17770.61971,10431.60349,46788.77766
1311,24846.1401,10.93033723,15388.81853,9.797686566,31053.56281,10.29896298,0.378349752,0.549390986,0.079589852,0.099994343,0.225995977,17739.04188,9246.293792,31053.56281
1312,29663.27572,11.39219163,16008.57931,11.00336828,18643.81899,11.33703962,0.426806242,0.481908533,0.069356591,0.06156113,0.181079448,19691.15702,10095.31169,18643.81899
1313,37519.28614,11.44267195,18456.70445,11.6299992,23103.10128,11.2441416,0.538882039,0.487971593,0.086191185,0.094807075,0.142996738,21198.53304,11320.15157,23103.10128
1314,23913.50798,10.42637358,20417.63369,9.839508841,20822.35732,10.34639207,0.445650676,0.523449569,0.092232295,0.076609342,0.236495127,15968.94026,12686.97245,20822.35732
1315,33788.16246,12.55936539,20879.57883,12.15802641,16306.0076,12.41187449,0.387548117,0.461058999,0.020907105,0.065049085,0.122860444,22843.63693,13068.46007,16306.0076
1316,36851.96028,12.15711296,12873.74337,12.52894422,19260.24448,12.29165899,0.57330148,0.481944081,0.0295195,0.091910595,0.098446558,19186.3181,7750.805839,19260.24448
1317,30966.66825,12.0766017,11617.29178,11.91822736,30546.02642,11.83779468,0.50030067,0.505367613,0.049274323,0.091909713,0.122151269,18150.38561,6895.811463,30546.02642
1318,31953.11869,12.71354895,9199.424681,11.56839614,23423.64902,11.83846792,0.34681884,0.557712766,0.060633691,0.084981777,0.122026552,22659.70537,5124.789138,23423.64902
1319,32145.36715,11.15925669,8489.369749,11.16217606,13484.52768,11.67638168,0.465150375,0.450408146,0.035255398,0.056105571,0.18308702,20426.96605,5547.32596,13484.52768
1320,29520.52548,11.1984217,24170.88529,10.35315406,33441.30085,10.25672938,0.457230244,0.566322724,0.081277665,0.14116819,0.183325495,18937.39919,13882.14986,33441.30085
1321,27184.12583,11.12035049,14216.08531,10.42585069,29543.85699,10.35202586,0.392524012,0.501211097,0.046144227,0.134211377,0.208768551,18985.37533,8909.394539,29543.85699
1322,29973.5091,10.40894507,15336.06416,10.43220837,27781.6791,10.891302,0.509404804,0.491649974,0.034829138,0.093634071,0.212540124,18386.99113,9729.957529,27781.6791
1323,36944.36138,12.0250083,12304.08628,12.57772726,18490.07576,12.55063064,0.573142046,0.448553985,0.046896848,0.05678912,0.104327119,19332.17372,7738.375293,18490.07576
1324,27532.29316,10.81960116,23179.96897,10.2505906,28645.66025,10.68878039,0.393596017,0.482276401,0.045056692,0.089003302,0.228523378,19365.8549,14975.40892,28645.66025
1325,29782.0623,11.03289357,12399.26905,10.61209979,15857.35207,10.97078696,0.419091516,0.480037294,0.046390253,0.08484361,0.205986596,20180.83917,7937.980706,15857.35207
1326,36157.04291,10.30016055,12203.32088,10.41785425,15105.94556,10.45352743,0.594124592,0.559956948,0.077741324,0.127763195,0.182569962,19567.79039,7056.356722,15105.94556
1327,32582.69159,11.70683275,11905.55553,11.19214354,25388.86749,10.98170728,0.481247808,0.542675028,0.068249946,0.123706708,0.146857599,19881.66561,6865.012216,25388.86749
1328,29685.96131,10.57638231,24538.73615,9.147021399,39259.56089,10.19538441,0.408293905,0.600241981,0.018262107,0.139347162,0.240086571,20661.6692,14080.60883,39259.56089
1329,35896.67988,9.093851615,10543.50419,9.450361556,19707.90155,10.1629334,0.478488596,0.414389321,0.022585322,0.070850045,0.318399928,24095.51,7568.491181,19707.90155
1330,30314.60209,10.66409975,14995.18806,11.05241714,33919.744,11.20906179,0.480312256,0.39936496,0.018752344,0.082712469,0.207987896,19187.34009,10458.05301,33919.744
1331,32904.78284,10.84516948,22316.39165,9.81449407,17319.17809,10.07846453,0.378939651,0.536301711,0.105598135,0.095056082,0.231647952,23530.33759,13642.47894,17319.17809
1332,25922.00449,12.14118518,17133.92442,11.09740799,26282.04475,11.05105317,0.376559681,0.549106813,0.102357183,0.093390847,0.149368084,17965.99631,9820.967932,26282.04475
1333,34575.68363,10.89493507,22319.98732,10.78505944,27430.45133,10.81969475,0.432688248,0.441154115,0.039451882,0.098354768,0.210337893,23126.31476,14921.62233,27430.45133
1334,35084.85315,11.98710611,19216.28837,11.88902916,8723.772439,11.41246964,0.47877968,0.476915332,0.07042286,0.101814732,0.132523645,21288.80459,11868.77051,8723.772439
1335,37348.67598,10.82235878,12347.50774,11.46752265,13761.29992,10.74400897,0.588761473,0.473856108,0.092220579,0.118044991,0.156831294,19950.99678,7755.810411,13761.29992
1336,33334.41983,11.95900763,9371.249646,11.65086614,19317.6983,11.4176448,0.465335917,0.500692425,0.02773586,0.123017917,0.137615914,20637.99791,5645.422598,19317.6983
1337,28350.87864,10.80998201,11753.39427,10.03154033,15504.36262,10.85439534,0.44817554,0.55064054,0.047398313,0.08979895,0.21042857,18638.31511,6987.079416,15504.36262
1338,37644.65478,12.73576034,21260.58951,12.42617002,12970.81395,11.80881217,0.434593587,0.480328187,0.018625892,0.128606472,0.103892903,23772.8661,12866.39225,12970.81395
1339,28842.25406,11.09929167,13347.64584,10.88004481,29213.89772,11.34510577,0.484884943,0.503330827,0.034056526,0.086500759,0.180032576,17870.03233,8214.559664,29213.89772
1340,33487.69707,12.02444767,21120.73618,11.62333976,15453.57598,11.75497488,0.514974759,0.553656378,0.028913333,0.111695463,0.120786782,19230.5978,11814.4202,15453.57598
1341,40901.5332,12.39057686,29303.06594,12.1191927,7503.358617,11.30642516,0.4990026,0.52258248,0.063952647,0.138470994,0.106945719,23772.59128,16873.15203,7503.358617
1342,32920.52842,11.06497631,18576.3773,11.11831788,21271.15714,10.98657982,0.45104306,0.428818292,0.074575871,0.075128299,0.193465882,21385.43942,12484.49201,21271.15714
1343,31136.29043,12.51663384,24600.62774,11.70320437,16794.09954,12.42545746,0.461660249,0.575557355,0.029201442,0.07179762,0.109350707,19045.58905,13287.19465,16794.09954
1344,32164.47612,13.67585872,12243.0804,13.46555434,27262.81631,11.8748622,0.516968046,0.536170428,0.052250338,0.161406609,0.047424277,17460.28292,6655.165841,27262.81631
1345,42216.07993,11.34040081,24786.54033,10.14660738,29839.48304,11.11496857,0.461819427,0.609879533,0.046178212,0.102920575,0.173441063,26790.13298,13446.84811,29839.48304
1346,23968.42567,11.96427011,27639.71449,11.58369537,25530.73699,11.14728297,0.45467998,0.503812533,0.051836758,0.127026415,0.14015246,15060.50609,16614.66853,25530.73699
1347,29287.60418,10.66405028,11136.25488,10.41030075,24990.53558,11.10723613,0.453116842,0.482230938,0.021933803,0.079805802,0.218032321,19221.48056,7156.784544,24990.53558
1348,30878.6857,11.84799231,26618.38748,11.7137919,21398.50984,11.78123235,0.541924851,0.538049114,0.034035786,0.105803724,0.121742088,17109.26739,15185.2244,21398.50984
1349,30997.05029,9.479710653,16777.65854,9.095010925,24061.64489,9.602118916,0.474921725,0.520671914,0.082912369,0.101668743,0.290807501,20605.87267,10760.68423,24061.64489
1350,27145.99694,8.789740691,10698.48085,7.417654365,45186.55853,9.06983295,0.433191479,0.610697614,0.039058699,0.119062979,0.366561395,19420.64246,6558.858071,45186.55853
1351,36502.25473,11.16504017,26151.56308,11.19096161,49447.45062,11.03067644,0.433499443,0.416882397,0.074081478,0.072231515,0.19298805,24187.54034,17795.21948,49447.45062
1352,32778.74239,11.65991304,13796.56829,11.72547393,26661.74902,11.0117834,0.459158707,0.430798843,0.083634335,0.102779639,0.155851737,20664.9749,9091.046601,26661.74902
1353,34039.46282,9.738972893,15373.44609,9.771145252,38118.77533,10.41342532,0.473526733,0.459149016,0.058076632,0.06293421,0.272586565,22458.27368,10382.42012,38118.77533
